F,X,Y,Z
31.1,0,108.4719991,389.8160878
31.2,0,108.785672,389.6264946
31.3,0,109.0990135,389.4363543
31.4,0,109.4120227,389.2456674
31.5,0,109.7246986,389.0544345
31.6,0,110.0370403,388.8626562
31.7,0,110.3490467,388.670333
31.8,0,110.6607171,388.4774655
31.9,0,110.9720503,388.2840544
32,0,111.2830455,388.0901002
32.1,0,111.5937017,387.8956035
32.2,0,111.904018,387.7005649
32.3,0,112.2139934,387.504985
32.4,0,112.5236269,387.3088644
32.5,0,112.8329178,387.1122036
32.6,0,113.1418649,386.9150034
32.7,0,113.4504673,386.7172642
32.8,0,113.7587242,386.5189867
32.9,0,114.0666345,386.3201716
33,0,114.3741974,386.1208193
33.1,0,114.6814118,385.9209305
33.2,0,114.9882769,385.7205058
33.3,0,115.2947918,385.5195459
33.4,0,115.6009554,385.3180513
33.5,0,115.9067669,385.1160226
33.6,0,116.2122253,384.9134605
33.7,0,116.5173298,384.7103656
33.8,0,116.8220793,384.5067385
33.9,0,117.1264729,384.3025799
34,0,117.4305097,384.0978902
34.1,0,117.7341889,383.8926703
34.2,0,118.0375093,383.6869206
34.3,0,118.3404703,383.4806418
34.4,0,118.6430707,383.2738346
34.5,0,118.9453098,383.0664996
34.6,0,119.2471865,382.8586374
34.7,0,119.5486999,382.6502486
34.8,0,119.8498492,382.4413339
34.9,0,120.1506334,382.2318939
35,0,120.4510516,382.0219293
35.1,0,120.7511029,381.8114407
35.2,0,121.0507864,381.6004287
35.3,0,121.3501011,381.3888939
35.4,0,121.6490462,381.1768371
35.5,0,121.9476207,380.9642589
35.6,0,122.2458237,380.7511598
35.7,0,122.5436544,380.5375406
35.8,0,122.8411117,380.323402
35.9,0,123.1381949,380.1087445
36,0,123.434903,379.8935688
36.1,0,123.731235,379.6778756
36.2,0,124.0271902,379.4616656
36.3,0,124.3227675,379.2449393
36.4,0,124.6179662,379.0276974
36.5,0,124.9127852,378.8099407
36.6,0,125.2072237,378.5916698
36.7,0,125.5012809,378.3728853
36.8,0,125.7949557,378.1535879
36.9,0,126.0882473,377.9337783
37,0,126.3811549,377.7134571
37.1,0,126.6736774,377.4926251
37.2,0,126.9658141,377.2712828
37.3,0,127.2575641,377.049431
37.4,0,127.5489263,376.8270703
37.5,0,127.8399001,376.6042015
37.6,0,128.1304844,376.3808251
37.7,0,128.4206784,376.1569419
37.8,0,128.7104813,375.9325526
37.9,0,128.999892,375.7076578
38,0,129.2889098,375.4822583
38.1,0,129.5775338,375.2563546
38.2,0,129.865763,375.0299476
38.3,0,130.1535967,374.8030378
38.4,0,130.4410339,374.575626
38.5,0,130.7280737,374.3477129
38.6,0,131.0147153,374.1192992
38.7,0,131.3009578,373.8903855
38.8,0,131.5868004,373.6609726
38.9,0,131.8722421,373.4310612
39,0,132.1572821,373.2006519
39.1,0,132.4419196,372.9697455
39.2,0,132.7261536,372.7383426
39.3,0,133.0099833,372.506444
39.4,0,133.2934078,372.2740504
39.5,0,133.5764263,372.0411625
39.6,0,133.8590378,371.807781
39.7,0,134.1412417,371.5739066
39.8,0,134.4230369,371.33954
39.9,0,134.7044226,371.1046819
40,0,134.985398,370.8693331
40.1,0,135.2659622,370.6334942
40.2,0,135.5461144,370.397166
40.3,0,135.8258537,370.1603492
40.4,0,136.1051792,369.9230446
40.5,0,136.3840901,369.6852528
40.6,0,136.6625856,369.4469745
40.7,0,136.9406648,369.2082106
40.8,0,137.2183268,368.9689617
40.9,0,137.4955709,368.7292285
41,0,137.7723961,368.4890118
41.1,0,138.0488016,368.2483124
41.2,0,138.3247866,368.0071309
41.3,0,138.6003503,367.765468
41.4,0,138.8754917,367.5233246
41.5,0,139.1502101,367.2807014
41.6,0,139.4245047,367.037599
41.7,0,139.6983745,366.7940183
41.8,0,139.9718188,366.5499599
41.9,0,140.2448366,366.3054247
42,0,140.5174273,366.0604134
42.1,0,140.78959,365.8149266
42.2,0,141.0613238,365.5689652
42.3,0,141.3326278,365.3225299
42.4,0,141.6035014,365.0756215
42.5,0,141.8739436,364.8282407
42.6,0,142.1439536,364.5803883
42.7,0,142.4135307,364.332065
42.8,0,142.6826739,364.0832715
42.9,0,142.9513825,363.8340087
43,0,143.2196556,363.5842773
43.1,0,143.4874925,363.3340781
43.2,0,143.7548922,363.0834118
43.3,0,144.0218541,362.8322791
43.4,0,144.2883773,362.5806809
43.5,0,144.5544609,362.3286179
43.6,0,144.8201042,362.0760909
43.7,0,145.0853063,361.8231006
43.8,0,145.3500665,361.5696479
43.9,0,145.6143839,361.3157335
44,0,145.8782578,361.0613581
44.1,0,146.1416873,360.8065225
44.2,0,146.4046716,360.5512276
44.3,0,146.6672099,360.2954741
44.4,0,146.9293015,360.0392627
44.5,0,147.1909455,359.7825943
44.6,0,147.4521411,359.5254697
44.7,0,147.7128876,359.2678895
44.8,0,147.9731841,359.0098547
44.9,0,148.2330298,358.7513659
45,0,148.492424,358.492424
45.1,0,148.7513659,358.2330298
45.2,0,149.0098547,357.9731841
45.3,0,149.2678895,357.7128876
45.4,0,149.5254697,357.4521411
45.5,0,149.7825943,357.1909455
45.6,0,150.0392627,356.9293015
45.7,0,150.2954741,356.6672099
45.8,0,150.5512276,356.4046716
45.9,0,150.8065225,356.1416873
46,0,151.0613581,355.8782578
46.1,0,151.3157335,355.6143839
46.2,0,151.5696479,355.3500665
46.3,0,151.8231006,355.0853063
46.4,0,152.0760909,354.8201042
46.5,0,152.3286179,354.5544609
46.6,0,152.5806809,354.2883773
46.7,0,152.8322791,354.0218541
46.8,0,153.0834118,353.7548922
46.9,0,153.3340781,353.4874925
47,0,153.5842773,353.2196556
47.1,0,153.8340087,352.9513825
47.2,0,154.0832715,352.6826739
47.3,0,154.332065,352.4135307
47.4,0,154.5803883,352.1439536
47.5,0,154.8282407,351.8739436
47.6,0,155.0756215,351.6035014
47.7,0,155.3225299,351.3326278
47.8,0,155.5689652,351.0613238
47.9,0,155.8149266,350.78959
48,0,156.0604134,350.5174273
48.1,0,156.3054247,350.2448366
48.2,0,156.5499599,349.9718188
48.3,0,156.7940183,349.6983745
48.4,0,157.037599,349.4245047
48.5,0,157.2807014,349.1502101
48.6,0,157.5233246,348.8754917
48.7,0,157.765468,348.6003503
48.8,0,158.0071309,348.3247866
48.9,0,158.2483124,348.0488016
49,0,158.4890118,347.7723961
49.1,0,158.7292285,347.4955709
49.2,0,158.9689617,347.2183268
49.3,0,159.2082106,346.9406648
49.4,0,159.4469745,346.6625856
49.5,0,159.6852528,346.3840901
49.6,0,159.9230446,346.1051792
49.7,0,160.1603492,345.8258537
49.8,0,160.397166,345.5461144
49.9,0,160.6334942,345.2659622
50,0,160.8693331,344.985398
50.1,0,161.1046819,344.7044226
50.2,0,161.33954,344.4230369
50.3,0,161.5739066,344.1412417
50.4,0,161.807781,343.8590378
50.5,0,162.0411625,343.5764263
50.6,0,162.2740504,343.2934078
50.7,0,162.506444,343.0099833
50.8,0,162.7383426,342.7261536
50.9,0,162.9697455,342.4419196
51,0,163.2006519,342.1572821
51.1,0,163.4310612,341.8722421
51.2,0,163.6609726,341.5868004
51.3,0,163.8903855,341.3009578
51.4,0,164.1192992,341.0147153
51.5,0,164.3477129,340.7280737
51.6,0,164.575626,340.4410339
51.7,0,164.8030378,340.1535967
51.8,0,165.0299476,339.865763
51.9,0,165.2563546,339.5775338
52,0,165.4822583,339.2889098
52.1,0,165.7076578,338.999892
52.2,0,165.9325526,338.7104813
52.3,0,166.1569419,338.4206784
52.4,0,166.3808251,338.1304844
52.5,0,166.6042015,337.8399001
52.6,0,166.8270703,337.5489263
52.7,0,167.049431,337.2575641
52.8,0,167.2712828,336.9658141
52.9,0,167.4926251,336.6736774
53,0,167.7134571,336.3811549
53.1,0,167.9337783,336.0882473
53.2,0,168.1535879,335.7949557
53.3,0,168.3728853,335.5012809
53.4,0,168.5916698,335.2072237
53.5,0,168.8099407,334.9127852
53.6,0,169.0276974,334.6179662
53.7,0,169.2449393,334.3227675
53.8,0,169.4616656,334.0271902
53.9,0,169.6778756,333.731235
54,0,169.8935688,333.434903
54.1,0,170.1087445,333.1381949
54.2,0,170.323402,332.8411117
54.3,0,170.5375406,332.5436544
54.4,0,170.7511598,332.2458237
54.5,0,170.9642589,331.9476207
54.6,0,171.1768371,331.6490462
54.7,0,171.3888939,331.3501011
54.8,0,171.6004287,331.0507864
54.9,0,171.8114407,330.7511029
55,0,172.0219293,330.4510516
55.1,0,172.2318939,330.1506334
55.2,0,172.4413339,329.8498492
55.3,0,172.6502486,329.5486999
55.4,0,172.8586374,329.2471865
55.5,0,173.0664996,328.9453098
55.6,0,173.2738346,328.6430707
55.7,0,173.4806418,328.3404703
55.8,0,173.6869206,328.0375093
55.9,0,173.8926703,327.7341889
56,0,174.0978902,327.4305097
56.1,0,174.3025799,327.1264729
56.2,0,174.5067385,326.8220793
56.3,0,174.7103656,326.5173298
56.4,0,174.9134605,326.2122253
56.5,0,175.1160226,325.9067669
56.6,0,175.3180513,325.6009554
56.7,0,175.5195459,325.2947918
56.8,0,175.7205058,324.9882769
56.9,0,175.9209305,324.6814118
57,0,176.1208193,324.3741974
57.1,0,176.3201716,324.0666345
57.2,0,176.5189867,323.7587242
57.3,0,176.7172642,323.4504673
57.4,0,176.9150034,323.1418649
57.5,0,177.1122036,322.8329178
57.6,0,177.3088644,322.5236269
57.7,0,177.504985,322.2139934
57.8,0,177.7005649,321.904018
57.9,0,177.8956035,321.5937017
58,0,178.0901002,321.2830455
58.1,0,178.2840544,320.9720503
58.2,0,178.4774655,320.6607171
58.3,0,178.670333,320.3490467
58.4,0,178.8626562,320.0370403
58.5,0,179.0544345,319.7246986
58.6,0,179.2456674,319.4120227
58.7,0,179.4363543,319.0990135
58.8,0,179.6264946,318.785672
58.9,0,179.8160878,318.4719991
59,0,180.0051331,318.1579957
59.1,0,180.1936302,317.8436629
59.2,0,180.3815784,317.5290016
59.3,0,180.568977,317.2140128
59.4,0,180.7558257,316.8986973
59.5,0,180.9421237,316.5830562
59.6,0,181.1278705,316.2670905
59.7,0,181.3130656,315.950801
59.8,0,181.4977084,315.6341888
59.9,0,181.6817983,315.3172548
60,0,181.8653348,315
60.1,0,182.0483173,314.6824253
60.2,0,182.2307452,314.3645318
60.3,0,182.412618,314.0463204
60.4,0,182.5939352,313.727792
60.5,0,182.7746961,313.4089476
60.6,0,182.9549003,313.0897883
60.7,0,183.1345472,312.7703149
60.8,0,183.3136362,312.4505284
60.9,0,183.4921668,312.1304299
61,0,183.6701385,311.8100203
61.1,0,183.8475507,311.4893005
61.2,0,184.0244028,311.1682716
61.3,0,184.2006944,310.8469345
61.4,0,184.3764248,310.5252902
61.5,0,184.5515937,310.2033397
61.6,0,184.7262003,309.8810839
61.7,0,184.9002442,309.5585239
61.8,0,185.0737249,309.2356606
61.9,0,185.2466419,308.9124951
62,0,185.4189945,308.5890282
62.1,0,185.5907823,308.265261
62.2,0,185.7620048,307.9411945
62.3,0,185.9326614,307.6168296
62.4,0,186.1027516,307.2921674
62.5,0,186.272275,306.9672088
62.6,0,186.4412309,306.6419548
62.7,0,186.6096189,306.3164064
62.8,0,186.7774384,305.9905647
62.9,0,186.944689,305.6644305
63,0,187.1113701,305.3380049
63.1,0,187.2774812,305.011289
63.2,0,187.4430219,304.6842835
63.3,0,187.6079915,304.3569897
63.4,0,187.7723897,304.0294084
63.5,0,187.9362159,303.7015408
63.6,0,188.0994697,303.3733876
63.7,0,188.2621504,303.0449501
63.8,0,188.4242576,302.7162291
63.9,0,188.5857909,302.3872257
64,0,188.7467497,302.0579408
64.1,0,188.9071336,301.7283756
64.2,0,189.066942,301.3985309
64.3,0,189.2261745,301.0684078
64.4,0,189.3848305,300.7380072
64.5,0,189.5429097,300.4073303
64.6,0,189.7004115,300.076378
64.7,0,189.8573354,299.7451513
64.8,0,190.013681,299.4136512
64.9,0,190.1694478,299.0818788
65,0,190.3246353,298.749835
65.1,0,190.479243,298.4175208
65.2,0,190.6332705,298.0849373
65.3,0,190.7867173,297.7520855
65.4,0,190.9395829,297.4189664
65.5,0,191.0918669,297.085581
65.6,0,191.2435688,296.7519303
65.7,0,191.3946881,296.4180153
65.8,0,191.5452244,296.0838371
65.9,0,191.6951772,295.7493967
66,0,191.8445461,295.414695
66.1,0,191.9933306,295.0797332
66.2,0,192.1415302,294.7445122
66.3,0,192.2891446,294.4090331
66.4,0,192.4361732,294.0732968
66.5,0,192.5826156,293.7373045
66.6,0,192.7284714,293.401057
66.7,0,192.8737401,293.0645555
66.8,0,193.0184212,292.727801
66.9,0,193.1625144,292.3907945
67,0,193.3060192,292.053537
67.1,0,193.4489352,291.7160295
67.2,0,193.5912618,291.3782732
67.3,0,193.7329988,291.0402689
67.4,0,193.8741456,290.7020178
67.5,0,194.0147018,290.3635208
67.6,0,194.1546671,290.024779
67.7,0,194.2940409,289.6857935
67.8,0,194.4328228,289.3465652
67.9,0,194.5710125,289.0070953
68,0,194.7086095,288.6673846
68.1,0,194.8456133,288.3274343
68.2,0,194.9820236,287.9872455
68.3,0,195.11784,287.646819
68.4,0,195.253062,287.3061561
68.5,0,195.3876893,286.9652576
68.6,0,195.5217213,286.6241247
68.7,0,195.6551578,286.2827584
68.8,0,195.7879983,285.9411597
68.9,0,195.9202423,285.5993297
69,0,196.0518896,285.2572694
69.1,0,196.1829396,284.9149799
69.2,0,196.313392,284.5724621
69.3,0,196.4432465,284.2297172
69.4,0,196.5725025,283.8867462
69.5,0,196.7011597,283.5435501
69.6,0,196.8292178,283.2001299
69.7,0,196.9566763,282.8564868
69.8,0,197.0835348,282.5126218
69.9,0,197.2097929,282.1685359
70,0,197.3354504,281.8242301
70.1,0,197.4605067,281.4797055
70.2,0,197.5849615,281.1349633
70.3,0,197.7088144,280.7900043
70.4,0,197.8320651,280.4448296
70.5,0,197.9547131,280.0994404
70.6,0,198.0767582,279.7538377
70.7,0,198.1981998,279.4080225
70.8,0,198.3190377,279.0619958
70.9,0,198.4392716,278.7157588
71,0,198.5589009,278.3693124
71.1,0,198.6779254,278.0226578
71.2,0,198.7963446,277.675796
71.3,0,198.9141583,277.328728
71.4,0,199.0313661,276.981455
71.5,0,199.1479676,276.6339778
71.6,0,199.2639624,276.2862978
71.7,0,199.3793503,275.9384158
71.8,0,199.4941308,275.5903329
71.9,0,199.6083036,275.2420502
72,0,199.7218684,274.8935688
72.1,0,199.8348248,274.5448897
72.2,0,199.9471725,274.196014
72.3,0,200.0589111,273.8469428
72.4,0,200.1700402,273.4976771
72.5,0,200.2805597,273.1482179
72.6,0,200.390469,272.7985664
72.7,0,200.4997679,272.4487236
72.8,0,200.608456,272.0986905
72.9,0,200.7165331,271.7484683
73,0,200.8239988,271.398058
73.1,0,200.9308527,271.0474607
73.2,0,201.0370945,270.6966774
73.3,0,201.1427239,270.3457092
73.4,0,201.2477406,269.9945572
73.5,0,201.3521443,269.6432224
73.6,0,201.4559347,269.2917059
73.7,0,201.5591113,268.9400089
73.8,0,201.661674,268.5881323
73.9,0,201.7636224,268.2360772
74,0,201.8649561,267.8838447
74.1,0,201.965675,267.5314359
74.2,0,202.0657786,267.1788519
74.3,0,202.1652667,266.8260937
74.4,0,202.264139,266.4731623
74.5,0,202.3623952,266.120059
74.6,0,202.4600349,265.7667847
74.7,0,202.5570579,265.4133405
74.8,0,202.6534638,265.0597275
74.9,0,202.7492525,264.7059468
75,0,202.8444235,264.3519995
75.1,0,202.9389767,263.9978866
75.2,0,203.0329116,263.6436092
75.3,0,203.1262281,263.2891684
75.4,0,203.2189258,262.9345652
75.5,0,203.3110045,262.5798009
75.6,0,203.4024638,262.2248763
75.7,0,203.4933036,261.8697927
75.8,0,203.5835235,261.514551
75.9,0,203.6731232,261.1591525
76,0,203.7621025,260.8035981
76.1,0,203.8504611,260.4478889
76.2,0,203.9381988,260.0920261
76.3,0,204.0253152,259.7360107
76.4,0,204.1118101,259.3798438
76.5,0,204.1976833,259.0235264
76.6,0,204.2829344,258.6670597
76.7,0,204.3675633,258.3104448
76.8,0,204.4515696,257.9536827
76.9,0,204.5349531,257.5967746
77,0,204.6177136,257.2397214
77.1,0,204.6998508,256.8825244
77.2,0,204.7813644,256.5251845
77.3,0,204.8622542,256.1677029
77.4,0,204.94252,255.8100807
77.5,0,205.0221615,255.4523189
77.6,0,205.1011785,255.0944187
77.7,0,205.1795706,254.7363811
77.8,0,205.2573378,254.3782073
77.9,0,205.3344797,254.0198982
78,0,205.4109962,253.6614551
78.1,0,205.4868869,253.3028789
78.2,0,205.5621516,252.9441709
78.3,0,205.6367902,252.585332
78.4,0,205.7108024,252.2263634
78.5,0,205.784188,251.8672662
78.6,0,205.8569467,251.5080415
78.7,0,205.9290783,251.1486903
78.8,0,206.0005826,250.7892138
78.9,0,206.0714594,250.429613
79,0,206.1417085,250.069889
79.1,0,206.2113297,249.710043
